4/20/2015,16
4/21/2015,9
4/22/2015,11
4/23/2015,13
4/24/2015,14
4/25/2015,14
4/26/2015,10
4/27/2015,12
4/28/2015,9
4/29/2015,9
4/30/2015,11
5/1/2015,3
5/2/2015,10
5/3/2015,5
5/4/2015,15
5/5/2015,9
5/6/2015,7
5/7/2015,8
5/8/2015,9
5/9/2015,4
5/10/2015,10
5/11/2015,6
5/12/2015,5
5/13/2015,13
5/14/2015,8
5/15/2015,9
5/16/2015,8
5/17/2015,12
5/18/2015,3
5/19/2015,8
5/20/2015,15
5/21/2015,10
5/22/2015,8
5/23/2015,6
5/24/2015,4
5/25/2015,6
5/26/2015,10
5/27/2015,17
5/28/2015,8
5/29/2015,11
5/30/2015,8
5/31/2015,9
6/1/2015,11
6/2/2015,5
6/3/2015,9
6/4/2015,8
6/5/2015,7
6/6/2015,7
6/7/2015,10
6/8/2015,7
6/9/2015,12
6/10/2015,15
6/11/2015,14
6/12/2015,13
6/13/2015,8
6/14/2015,8
6/15/2015,9
6/16/2015,10
6/17/2015,10
6/18/2015,18
6/19/2015,11
6/20/2015,7
6/21/2015,4
6/22/2015,12
6/23/2015,11
6/24/2015,12
6/25/2015,12
6/26/2015,10
6/27/2015,2
6/28/2015,6
6/29/2015,6
6/30/2015,3
7/1/2015,6
7/2/2015,14
7/3/2015,5
7/4/2015,8
7/5/2015,1
7/6/2015,7
7/7/2015,8
7/8/2015,6
7/9/2015,10
7/10/2015,10
7/11/2015,7
7/12/2015,4
7/13/2015,11
7/14/2015,11
7/15/2015,16
7/16/2015,8
7/17/2015,9
7/18/2015,8
7/19/2015,7
7/20/2015,11
7/21/2015,8
7/22/2015,9
7/23/2015,14
7/24/2015,8
7/25/2015,8
7/26/2015,3
7/27/2015,7
7/28/2015,10
7/29/2015,7
7/30/2015,20
7/31/2015,16
8/1/2015,9
8/2/2015,5
8/3/2015,12
8/4/2015,9
8/5/2015,9
8/6/2015,16
8/7/2015,12
8/8/2015,6
8/9/2015,8
8/10/2015,10
8/11/2015,13
8/12/2015,4
8/13/2015,15
8/14/2015,13
8/15/2015,9
8/16/2015,5
8/17/2015,10
8/18/2015,9
8/19/2015,7
8/20/2015,8
8/21/2015,16
8/22/2015,15
8/23/2015,5
8/24/2015,21
8/25/2015,21
8/26/2015,14
8/27/2015,14
8/28/2015,8
8/29/2015,4
8/30/2015,10
8/31/2015,12
9/1/2015,14
9/2/2015,12
9/3/2015,7
9/4/2015,13
9/5/2015,7
9/6/2015,7
9/7/2015,9
9/8/2015,14
9/9/2015,15
9/10/2015,17
9/11/2015,19
9/12/2015,11
9/13/2015,8
9/14/2015,9
9/15/2015,3
9/16/2015,11
9/17/2015,12
9/18/2015,17
9/19/2015,6
9/20/2015,5
9/21/2015,14
9/22/2015,8
9/23/2015,19
9/24/2015,15
9/25/2015,23
9/26/2015,6
9/27/2015,4
9/28/2015,9
9/29/2015,13
9/30/2015,28
10/1/2015,17
10/2/2015,22
10/3/2015,6
10/4/2015,8
10/5/2015,16
10/6/2015,10
10/7/2015,10
10/8/2015,18
10/9/2015,16
10/10/2015,10
10/11/2015,6
10/12/2015,18
10/13/2015,16
10/14/2015,22
10/15/2015,15
10/16/2015,16
10/17/2015,10
10/18/2015,2
10/19/2015,17
10/20/2015,14
10/21/2015,24
10/22/2015,10
10/23/2015,24
10/24/2015,7
10/25/2015,9
10/26/2015,11
10/27/2015,17
10/28/2015,21
10/29/2015,5
10/30/2015,11
10/31/2015,2
11/1/2015,12
11/2/2015,20
11/3/2015,15
11/4/2015,26
11/5/2015,16
11/6/2015,24
11/7/2015,8
11/8/2015,11
11/9/2015,8
11/10/2015,19
11/11/2015,11
11/12/2015,20
11/13/2015,15
11/14/2015,2
11/15/2015,1
11/16/2015,8
11/17/2015,6
11/18/2015,15
11/19/2015,18
11/20/2015,11
11/21/2015,5
11/22/2015,8
11/23/2015,9
11/24/2015,13
11/25/2015,11
11/26/2015,7
11/27/2015,0
11/28/2015,5
11/29/2015,11
11/30/2015,14
12/1/2015,14
12/2/2015,14
12/3/2015,14
12/4/2015,13
12/5/2015,10
12/6/2015,9
12/7/2015,12
12/8/2015,17
12/9/2015,14
12/10/2015,13
12/11/2015,13
12/12/2015,6
12/13/2015,12
12/14/2015,1
12/15/2015,11
12/16/2015,11
12/17/2015,16
12/18/2015,12
12/19/2015,8
